Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete,Due Reminder
68544b5d0f4dbe32ddd22427,595/25 - CRUSTISSIMO - EXHIBIDORES DE PISO - EXHIBIDORES DE MESA - RISTRAS - VISUAL,https://trello.com/c/aapqZ179/1019-595-25-crustissimo-exhibidores-de-piso-exhibidores-de-mesa-ristras-visual,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 595-25](https://drive.google.com/drive/folders/1dDzWRAW-VDWM8BzA0bkPgQrho8J9pFKw?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto:
- Teléfono de contacto:
- Dirección:
- 21/07 ESPRENADO ARTES EDITABLES","ANDREA T (sky_light), ANGEL (red), DAVID (lime_dark), EIDER (orange), ENMARY (blue_dark), GUILLERMO (purple), VIRLEY (yellow_dark), YARELLY (pink_dark)",,,2,"https://trello.com/1/cards/68544b5d0f4dbe32ddd22427/attachments/687e2bc6250c06b6394fc95b/download/imagen_2025-07-21_080006304.png, https://trello.com/1/cards/68544b5d0f4dbe32ddd22427/attachments/6880d65494ab804f3af3cec1/download/image.png",9,0,0,0,2025-10-06T13:18:10.278Z,678e3e7f7b859e32f574c8b1,PROXIMAMENTE,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
678e6c4fc0740e517803ff80,134/25 - YARYUR - DISENO TOTEBAGS,https://trello.com/c/ZMUhOr40/270-134-25-yaryur-diseno-totebags,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte: Aleska 1                                                                                                                              -Plano:

[Yar-Yur Proyecto 134-25](https://drive.google.com/drive/folders/11QZ9oDeqifI5F3aI2WbtCIuOgkmCxNbl?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto:
- Teléfono de contacto:
- Dirección:

10/03 propuesta visual

24/2 se diseña hoy","ALESKA (orange_light), ARTES (green_light), LORENA (pink_light), MUESTRA APROBADA (green_light), RICHARD (yellow)",,,1,https://trello.com/1/cards/678e6c4fc0740e517803ff80/attachments/67e5957aa38b97faf6bcf887/download/image.png,9,0,0,0,2025-09-18T17:39:50.132Z,678e3e8925719ca8cc1b304d,PROVEEDORES EXTERNOS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68b9d174f9bd39b0174c0ef5,729/25 - SANTA TERESA - PACK GRANT`S 12 AÑOS,https://trello.com/c/Cpw9MsM7/1355-729-25-santa-teresa-pack-grants-12-a%C3%B1os,,ENMARY (blue_dark),,,0,,3,2,0,0,2025-10-09T19:06:26.703Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68c0949eaea6615f43e907bb,659/25 - COLGATE - NUEVOS CABEZALES MSS VZLA (MUEBLE Y REVESTIMIENTOS),https://trello.com/c/VPMElZ2S/1365-659-25-colgate-nuevos-cabezales-mss-vzla-mueble-y-revestimientos,ACRILICO EL LUENES 13/10,ANDREA (pink),,,0,,6,3,0,0,2025-10-09T19:17:38.299Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68cc09d99056796cc580a088,777/25 - PEPSICO - PUNTERAS SEPTIEMBRE,https://trello.com/c/SiXn5Vc8/1422-777-25-pepsico-punteras-septiembre,,LORENA (pink_light),,,1,https://trello.com/1/cards/68cc09d99056796cc580a088/attachments/68cc09f015403fc40567ed84/download/unnamed.png,2,0,0,0,2025-09-29T12:52:33.177Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68daa1a85c8154d8d8d9ff7c,801/25 - CORPORACIÒN ALIVE DE VENEZUELA,https://trello.com/c/CrJabpe2/1431-801-25-corporaci%C3%B2n-alive-de-venezuela,,ENMARY (blue_dark),,,0,,8,0,0,0,2025-09-29T15:12:45.373Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68dabb49bd207db5ae7c84c6,773/25 - DIAGEO - CAJA DE LUZ MEGALICOR,https://trello.com/c/q8vYJ9Uo/1432-773-25-diageo-caja-de-luz-megalicor,,LORENA (pink_light),,,0,,5,0,0,0,2025-09-29T17:03:18.684Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68de8a4fbcc69cc5511775f7,"620/25 - COLGATE - TOMA DE MAYORISTAS FALCON, CORO, PUNTO FIJO",https://trello.com/c/XuOMg3Cn/1434-620-25-colgate-toma-de-mayoristas-falcon-coro-punto-fijo,,ANDREA (pink),,,0,,3,0,0,0,2025-10-02T14:21:22.278Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68de93b541d276d680cfed9f,815/25 - COLGATE - CABEZAL LW UNICASA CATIA,https://trello.com/c/Wq57x1Hx/1435-815-25-colgate-cabezal-lw-unicasa-catia,,ANDREA (pink),,,0,,5,0,0,0,2025-10-02T15:01:31.761Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68e03eb1b7afb282cdfb5787,787/25 - ALIMENTOS POLAR - PUNTERA PAN,https://trello.com/c/bWEgMXwB/1437-787-25-alimentos-polar-puntera-pan,,ZAIDA (purple_light),,,1,https://trello.com/1/cards/68e03eb1b7afb282cdfb5787/attachments/68e03ec12ed2d30fd71da742/download/unnamed.png,0,0,0,0,2025-10-03T21:23:13.722Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68e03ee5bb63a9d3b0dfd5b8,825/25 - COLGATE - CABEZALES EQUITY ZULIA,https://trello.com/c/WtLWAtO6/1438-825-25-colgate-cabezales-equity-zulia,,ANDREA (pink),,,0,,6,0,0,0,2025-10-03T21:24:09.257Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68e52c007d5c53130214c099,808/25 - CERVECERIA REGIONAL - CORPÓREOS DE CHAPA CARDENAL,https://trello.com/c/jDxOWo1b/1489-808-25-cerveceria-regional-corp%C3%B3reos-de-chapa-cardenal,,LORENA (pink_light),,,0,,4,0,0,0,2025-10-07T15:07:41.455Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68e7b26884810ceb09d9ea2b,822/25 - INVERSIONES GOA - MUEBLE OSOLE - RIO GUARENAS.,https://trello.com/c/9ctlHP7i/1491-822-25-inversiones-goa-mueble-osole-rio-guarenas,,ENMARY (blue_dark),,,0,,8,0,0,0,2025-10-09T13:03:08.074Z,678e3e964b75c42e949afdfe,COMPRAS,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
68a46cea6a2df60d6bd8395c,778/25 - COLGATE - CUBOS / RETIRAR MUESTRA FÍSICA DE CUBO,https://trello.com/c/MmsfepRM/1263-778-25-colgate-cubos-retirar-muestra-f%C3%ADsica-de-cubo,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte: Aleska 2                                                                                                                               -Plano:

[Yar-Yur Proyecto 0778-25](https://drive.google.com/drive/folders/1rxR_cDJ9vQfQex9Gv5gYSNCjVYy0ItY7?usp=sharing ""‌"")

‌

- **Persona de contacto: MARCELLO CAPUTO**
- **Teléfono de contacto: 58 424-2736468**
- **Dirección:** [https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA](https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA ""smartCard-inline"") **Calle Hans Neumann, Edificio Corimon, Piso 2. Los Cortijos de lourdes.**

‌

- Persona de contacto: MARIA DE LOS ANGELES
- Teléfono de contacto: 414-4969459
- Dirección: Subiendo por la Avenida Andrés Galarraga (la segunda salida hacia Chacao que está en la Autopista Andrés Galarraga, sentido Este - Oeste)
  Pasa DAKA, sigue la curva a mano derecha y al final de la calle verá nuestro letrero INFLALO.
  [https://maps.app.goo.gl/rNBboiZjWm6MGuZg6](https://maps.app.goo.gl/rNBboiZjWm6MGuZg6 ""smartCard-inline"")

‌

- Dirección RESIDENCIAL: [https://maps.app.goo.gl/CEnFk2m4HcPfCgT76](https://maps.app.goo.gl/CEnFk2m4HcPfCgT76 ""smartCard-inline"")

‌

- **INFO DE CONTACTO:**
- Persona de contacto:
- Teléfono de contacto:
- Dirección:","ALESKA (orange_light), ANDREA (pink)",,,2,"https://trello.com/1/cards/68a46cea6a2df60d6bd8395c/attachments/68cc62b59069ced9b2b0d23f/download/WhatsApp_Image_2025-09-16_at_11.44.54_AM.jpeg, https://trello.com/1/cards/68a46cea6a2df60d6bd8395c/attachments/68cc6f5dc8192aee28193aef/download/WhatsApp_Image_2025-09-18_at_4.38.15_PM.jpeg",9,0,0,0,2025-10-09T19:21:21.654Z,678e3e9ce1b3e9f9ae253f44,MUESTRAS DE COLOR,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,'-1
68237fd9ae076ca29d93c1a1,498/25 - COLGATE - TOMA DE MAYORISTAS MERIDA - ENVIAR VINIL A CARLOS JULIO EN AGENCIA MRW MAS CENTRICA DEL VIGÍA MERIDA,https://trello.com/c/TafonNOf/883-498-25-colgate-toma-de-mayoristas-merida-enviar-vinil-a-carlos-julio-en-agencia-mrw-mas-centrica-del-vig%C3%ADa-merida,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 498-25](https://drive.google.com/drive/folders/1UyJQnWMfyHOpk0Y3sntNGADeK6JnLpoD?usp=sharing ""‌"")

**INFO DE CONTACTO:**

**Carlos Julio Perez**

**TELEFONO: +58 412-9204462**

‌

- Persona de contacto: MARCELLO CAPUTO
- Teléfono de contacto: 58 424-2736468
- Dirección: [https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA](https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA ""smartCard-inline"") Calle Hans Neumann, Edificio Corimon, Piso 2. Los Cortijos de
- 25/08 en espera

22/9 HOY SE ENVÍA OP COMPLETA

28/07 EN ESPERA DEL CLIENTE","ANDREA (pink), ANDREA T (sky_light), ANGEL (red), ARTES (green_light), GUILLERMO (purple), MUESTRA APROBADA (green_light), ORDEN DE COMPRA (green_light)",,,1,https://trello.com/1/cards/68237fd9ae076ca29d93c1a1/attachments/6852cc8fc76baea0d8faa926/download/image.png,10,6,0,1,2025-10-06T11:55:37.599Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,'-1
68a46d293969f75800c7fe8e,783/25 - COLGATE - CABEZAL EQUITY MERIDA (SE DEBE IR CON LA TOMA DE MAYORISTAS MERIDA SEMANA DEL 29),https://trello.com/c/1iEPkwTj/1268-783-25-colgate-cabezal-equity-merida-se-debe-ir-con-la-toma-de-mayoristas-merida-semana-del-29,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 783-25](https://drive.google.com/drive/folders/1fmrr5zX0pDJZGZ-FYRGAx0fGVlThvNZD?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto: MARCELLO CAPUTO
- Teléfono de contacto: 58 424-2736468
- Dirección: [https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA](https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA ""smartCard-inline"") Calle Hans Neumann, Edificio Corimon, Piso 2. Los Cortijos de","ANDREA (pink), ARTES (green_light), MUESTRA APROBADA (green_light), ORDEN DE COMPRA (green_light), VIRLEY (yellow_dark)",,,1,https://trello.com/1/cards/68a46d293969f75800c7fe8e/attachments/68cd6539a64dfe3e291f0474/download/Imagen_de_WhatsApp_2025-09-19_a_las_09.02.28_33a584e1.jpg,9,5,0,0,2025-09-29T17:18:32.692Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
678e67ed8f15c7386aa13e0c,032/25 - PEPSI - AJUSTE Y RENDIMIENTO EXHIBIDOR DE DISPENSADOR DE ANAQUEL,https://trello.com/c/400tCDwW/168-032-25-pepsi-ajuste-y-rendimiento-exhibidor-de-dispensador-de-anaquel,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano: Angel 1

[Yar-Yur Proyecto 032-25](https://drive.google.com/drive/folders/1j1HBMFboy_a7QKi7ORjOVKdw9MnclICS?usp=drive_link ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto: LUCIA COEHLO
- Teléfono de contacto: +58 424-1347145
- Dirección: Oficinas Los Cortijos, sucursal Pepsi
- ‌
- ‌
- 12/05 supervisar
- 21/04 esperando por cliente
- 14/4 esperando por dorian
  07/04 zaida coordinando

05/05   EN ESPERA DE COTIZACION

31/3 mañana visual

10/03 mañana

24/02 haciendo muestra

17/02 se debe ajustar

10/2 ya se mando pm

3/2 miercoles rendimiento","ANGEL (red), ARTES (green_light), MUESTRA APROBADA (green_light), ORDEN DE COMPRA (green_light), ZAIDA (purple_light)",,,0,,9,0,0,0,2025-09-18T17:26:42.314Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,'-1
678e69ae8080083f51a57835,074/25 - CASHEA - STOCK DE SEGURIDAD (616/24),https://trello.com/c/y9EY0Wkf/210-074-25-cashea-stock-de-seguridad-616-24,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 074-25](https://drive.google.com/drive/folders/1OC7NKiqSfaY9D9kAmMopALnywBLSJLpG?usp=drive_link ""‌"")

**OFICINA**

- Persona de contacto: **VICTORIA FERRO**
- Teléfono de contacto:  +58 424-2182856
- Dirección: **Centro Letonia piso 18 ofic 181 La Castellana**
- **IMPORTANTE QUE LAS CAJAS  ESTEN IDENTIFICADOS CON LAS CANTIDADES Y PIEZA  QUE CONTIENE** 
  **EN EL CASO DE LOS ROLL UP DEBEN ESTAR IDENTIFICADOS CON EL ARTE Y LA CAJA CON LA CANTIDAD Y ARTE DE LOS ROLL UP**

‌

**DEPOSITO CASHEA**

- Persona de contacto: Sara
- Teléfono de contacto: 412-1454267
- Dirección: Av principal de Chuao, ed","ANDREA (pink), ARTES (green_light), GUILLERMO (purple), MUESTRA APROBADA (green_light), ORDEN DE COMPRA (green_light)",,,1,https://trello.com/1/cards/678e69ae8080083f51a57835/attachments/67a222c3d85b00edf073aa24/download/image.png,9,1,0,1,2025-03-26T12:57:04.577Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
6887b2d6664e31848c1dcf96,676/25 - UNILEVER - RUTA CARACAS 5,https://trello.com/c/833Y865j/1144-676-25-unilever-ruta-caracas-5,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 676-25](https://drive.google.com/drive/folders/1K4W9WCDkBx31znIcs3pgDnf8ewzVlnmJ?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto:
- Teléfono de contacto:
- Dirección:","ALESKA (orange_light), ZAIDA (purple_light)",,,0,,9,0,0,0,2025-08-19T11:28:29.345Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
680baba193f3461bc8ff4591,454/25 - COLGATE - TOMA DE MAYORISTAS ZULIA (TENTATIVO SEMANA 22 DE SEPTIEMBRE) / ENVIAR VINIL POR MWR A MARACAIBO A MOISES,https://trello.com/c/OifJzIof/812-454-25-colgate-toma-de-mayoristas-zulia-tentativo-semana-22-de-septiembre-enviar-vinil-por-mwr-a-maracaibo-a-moises,"MOISES MARTINEZ

0412 7329509

C.I: 24.368.995

ENVIAR A AGENCIA MRW MAS CENTRICA DEL VIGÍA MARACAIBO

‌

‌

\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 454-25](https://drive.google.com/drive/folders/1Xs48yDEFfuo5voxiCoCpzWZLOf8N0EuB?usp=sharing ""‌"")

- Persona de contacto: MARCELLO CAPUTO
- Teléfono de contacto: 58 424-2736468
- Dirección: [https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA](https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA ""smartCard-inline"") Calle Hans Neumann, Edificio Corimon, Piso 2. Los Cortijos de Lourde

‌

### 11/08 EN ESPERA DEL EJECUTIVO PARA APROBACION

30/6 miércoles visual y presentación
23/06 falta brif","ANDREA (pink), ANDREA T (sky_light), ARTES (green_light), GUILLERMO (purple), MUESTRA APROBADA (green_light), ORDEN DE COMPRA (green_light)",,,1,https://trello.com/1/cards/680baba193f3461bc8ff4591/attachments/6839d3cc745da5e151d8c2b3/download/image.png,10,7,0,1,2025-10-06T11:51:24.542Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,'-1
678e7208682ffd675e952d8e,169/25 - LABORATORIOS MEYER - COUNTER VARIOS SEDIVAL EQUALIV / DESPACHAR 100 COUNTERS CON COPIA DE LA FACTURA Y OC,https://trello.com/c/p89QYNXF/305-169-25-laboratorios-meyer-counter-varios-sedival-equaliv-despachar-100-counters-con-copia-de-la-factura-y-oc,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 169-25](https://drive.google.com/drive/folders/1ZlaGglTJBQNNI720VhJ567zDNB1-PK6H?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- **INFO DE CONTACTO:**
  - **Persona de contacto: ERIKA MERIDA**
  - **Teléfono de contacto: 0424 291 4226**
  - **Dirección: calle e edif _meyer_ piso 4 of 04 urb boleita norte caracas miranda**

‌

‌

‌

‌

8/9  armando muestra fisica

1/9 esperando orden de cocmpra para realizar muestra fisica

18/08 LUNES VISUAL

### 11/08 JUEVES MODIFICACIONES

05/05  EN ESPERA DEL CLIENTE

10/3 en espera por erika para reunion","ARTES (green_light), EIDER (orange), MILKA (red_dark), MUESTRA APROBADA (green_light), ORDEN DE COMPRA (green_light)",,,1,https://trello.com/1/cards/678e7208682ffd675e952d8e/attachments/68c9b90a1bb664a8701edae6/download/COUNTER_DOS_MARCAS_-_VISUAL_1.jpg,9,0,0,0,2025-10-09T19:22:14.512Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,'-1
68a46cff8da0bd3bf700ce0e,780/25 - UNILEVER - REVAMPING MAGNUM PARA NEVERA CKH VS-298L KHALED (FARMATODO TRICOLOR),https://trello.com/c/zG4ZjADZ/1265-780-25-unilever-revamping-magnum-para-nevera-ckh-vs-298l-khaled-farmatodo-tricolor,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje: David 3                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 780-25](https://drive.google.com/drive/folders/14vq3EzUzBMRY0lO-rEU5PMmuxBA_HgkU?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto:
- Teléfono de contacto:
- Dirección:","ALESKA (orange_light), DAVID (lime_dark), ZAIDA (purple_light)",,,3,"https://trello.com/1/cards/68a46cff8da0bd3bf700ce0e/attachments/68d138a248bddbd0709e028f/download/FOTOMONTAJE_UNILEVER_MAGNUN-01.jpg, https://trello.com/1/cards/68a46cff8da0bd3bf700ce0e/attachments/68d138a40c9c4a6fbfe1a7db/download/FOTOMONTAJE_UNILEVER_MAGNUN-02.jpg, https://trello.com/1/cards/68a46cff8da0bd3bf700ce0e/attachments/68d138a6c362aeb61ec49469/download/FOTOMONTAJE_UNILEVER_MAGNUN-03.jpg",9,0,0,0,2025-09-22T11:53:30.472Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
683effdc2b73469d425abb07,555/25 - PEPSICO - LATERALES BETTER TOGETHER,https://trello.com/c/75Z3iYzj/964-555-25-pepsico-laterales-better-together,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 555-25](https://drive.google.com/drive/folders/1POzgVc9lmN1W5zQFHcwxtcx2y9dRUZC4?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto: Arianna Gonzalez
- Teléfono de contacto: 0424-1414108
- Dirección: Torre Fundación Polar, Los Cortijos

8/9

1/9 esperando por cliente

### 11/08 ESPERANDO PLANO M

### 25/08 hoy en la tarde reunion con el sr dorian de unialambre maquinarias angostini","ANGEL (red), ARTES (green_light), LORENA (pink_light), ORDEN DE COMPRA (green_light), VIRLEY (yellow_dark)",,,1,https://trello.com/1/cards/683effdc2b73469d425abb07/attachments/68aa096f05b65a52a51fa746/download/image.png,9,0,0,0,2025-10-07T19:10:17.402Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,'-1
68a46cc41568bceae97ccd1f,774/25 - DIAGEO - VALLA MEGALICOR LOS PALOS GRANDES,https://trello.com/c/hdipwfaF/1259-774-25-diageo-valla-megalicor-los-palos-grandes,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje: Aleska 1                                                                                                                     -Arte: Aleska1                                                                                                                              -Plano:

[Yar-Yur Proyecto 774-25](https://drive.google.com/drive/folders/1L46KvFjDkaZPO09InSSvUnDRZ4qOoZpC?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto: María Corina Salas
- Teléfono de contacto:  0412-5404763
- Dirección: Centro Coinasa, Piso 6, C. San Felipe, Caracas 1060, Miranda","ALESKA (orange_light), LORENA (pink_light), ORDEN DE COMPRA (green_light)",,,2,"https://mail.google.com/mail/u/0?ui=2&ik=7215244f2e&attid=0.2&permmsgid=msg-f:1843444052772166586&th=19953a9958ca9bba&view=fimg&fur=ip&permmsgid=msg-f:1843444052772166586&sz=s0-l75-ft&attbid=ANGjdJ9ibw2EzOBshc8gNSjZlnIaKSgtTYIF2jqVnXiIlgMox6KUbgvx_2_n7W8r6YCCQY_Q8fFsDcU09rnvjjVJadWEmt7ewmTzutgfx7ArVY1OhfO4Han9v9K1wYE&disp=emb&zw, https://trello.com/1/cards/68a46cc41568bceae97ccd1f/attachments/68c9ae1f7c35cd8de5b42e87/download/unnamed.png",9,0,0,0,2025-09-29T12:58:37.734Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
6887b209df84a4f340333bca,659/25 - COLGATE - NUEVOS CABEZALES  MSS VZLA (MUEBLE Y REVESTIMIENTOS) ENVIAR MUESTRA  DE  GANCHO A DORIAN,https://trello.com/c/wNXgQl6B/1127-659-25-colgate-nuevos-cabezales-mss-vzla-mueble-y-revestimientos-enviar-muestra-de-gancho-a-dorian,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 659-25](https://drive.google.com/drive/folders/14npdA-O-aBHFwcG_9exIkDJgXCXBsrk4?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto: MARCELLO CAPUTO
- Teléfono de contacto: 58 424-2736468
- Dirección: [https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA](https://maps.app.goo.gl/YV7ycdLEZmLRNtCeA ""smartCard-inline"") Calle Hans Neumann, Edificio Corimon, Piso 2. Los Cortijos de

**MAQUINARIAS ANGOSTINI**

**DIRECCION: Venezuela,  Distrito Federal,  Caracas,  Sector los Llaneros, Callejón los Sánchez, galpón s/n, San Antonio de los Altos**

25/08 mañana op

18/08 REQUIEREN DE UN FOTOMONTAJE","ANDREA (pink), ARTES (green_light), MUESTRA APROBADA (green_light), ORDEN DE COMPRA (green_light), VIRLEY (yellow_dark)",,,3,"https://trello.com/1/cards/6887b209df84a4f340333bca/attachments/689e4a9b23c6d1ec85b6f8f2/download/image.png, https://trello.com/1/cards/6887b209df84a4f340333bca/attachments/68cc6c9e90eb1b5dfcf8e672/download/COLGATE_NEW_2.7.png, https://trello.com/1/cards/6887b209df84a4f340333bca/attachments/68cc6cdbbb11e5ae6b942d62/download/COLGATE_NEW_2.14.png",9,5,0,0,2025-09-29T13:18:24.329Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,'-1
68b855c2fb375eabf13c1301,810/25 - UNILEVER - VINILES CKH VS-298L KHALED + INSTALACION EN ISVAN,https://trello.com/c/MWnW4LPo/1310-810-25-unilever-viniles-ckh-vs-298l-khaled-instalacion-en-isvan,"\-Rendimiento:                                                                                                                -Visual:                                                                                                                                  -Video:                                                                                                                              -Fotomontaje:                                                                                                                     -Arte:                                                                                                                              -Plano:

[Yar-Yur Proyecto 810-25](https://drive.google.com/drive/folders/1b3H9H05gnEXOkmymaVVQx4vkPlkbgQ-X?usp=sharing ""‌"")

**INFO DE CONTACTO:**

- Persona de contacto: NELSON MARTINEZ
- Teléfono de contacto: 424-1709109
- **Dirección ISVAN**: Calle chile entre principal Panamerican y principal de los flores al lado de eléctrico Lorenzo galpones de helados tío RICO
- **NOTA**: DESPACHAR 5 A ISVAN + INSTALAR 2 EN ISVAN","ALESKA (orange_light), ZAIDA (purple_light)",,,0,,9,0,0,0,2025-10-01T15:28:40.793Z,678e3f10ff0308e3adfbe591,PRODUCCION,678d43ff3efb50fb6ee04407,Proyectos Inversiones Yar-Yur 2025,false,,false,
